class,image,yellow_ratio,brown_ratio,dark_ratio,flagged_yellow,flagged_brown,flagged_dark,flagged_overall
gray_leaf_blight,GrayLeafSpot1169.jpg,0.4434,0.0110,0.0046,True,False,False,True
gray_leaf_blight,GrayLeafSpot117.jpg,0.0677,0.0109,0.0271,False,False,True,True
gray_leaf_blight,GrayLeafSpot1170.jpg,0.4081,0.0105,0.0046,True,False,False,True
gray_leaf_blight,GrayLeafSpot1171.jpg,0.4267,0.0106,0.0017,True,False,False,True
gray_leaf_blight,GrayLeafSpot1172.jpg,0.4124,0.0097,0.0017,True,False,False,True
gray_leaf_blight,GrayLeafSpot1173.jpg,0.3833,0.0150,0.0023,True,False,False,True
gray_leaf_blight,GrayLeafSpot1174.jpg,0.4063,0.0139,0.0012,True,False,False,True
gray_leaf_blight,GrayLeafSpot1175.jpg,0.5050,0.0176,0.0018,True,False,False,True
gray_leaf_blight,GrayLeafSpot1176.jpg,0.5677,0.0216,0.0029,True,True,False,True
gray_leaf_blight,GrayLeafSpot118.jpg,0.0587,0.0139,0.0441,False,False,True,True
gray_leaf_blight,GrayLeafSpot1180.jpg,0.1908,0.0969,0.0101,False,True,False,True
gray_leaf_blight,GrayLeafSpot1187.jpg,0.2253,0.1292,0.0090,False,True,False,True
gray_leaf_blight,GrayLeafSpot1188.jpg,0.2501,0.1453,0.0076,False,True,False,True
gray_leaf_blight,GrayLeafSpot1189.jpg,0.2221,0.1323,0.0104,False,True,False,True
gray_leaf_blight,GrayLeafSpot119.jpg,0.0626,0.0115,0.0384,False,False,True,True
gray_leaf_blight,GrayLeafSpot1190.jpg,0.2165,0.1351,0.0124,False,True,False,True
gray_leaf_blight,GrayLeafSpot1191.jpg,0.2133,0.1270,0.0135,False,True,False,True
gray_leaf_blight,GrayLeafSpot1192.jpg,0.2111,0.1177,0.0155,False,True,False,True
gray_leaf_blight,GrayLeafSpot1193.jpg,0.2134,0.1163,0.0138,False,True,False,True
gray_leaf_blight,GrayLeafSpot1194.jpg,0.2157,0.1111,0.0134,False,True,False,True
gray_leaf_blight,GrayLeafSpot1195.jpg,0.2351,0.1240,0.0135,False,True,False,True
gray_leaf_blight,GrayLeafSpot1196.jpg,0.2482,0.1263,0.0117,False,True,False,True
gray_leaf_blight,GrayLeafSpot1197.jpg,0.2547,0.1276,0.0115,True,True,False,True
gray_leaf_blight,GrayLeafSpot1198.jpg,0.2620,0.1240,0.0101,True,True,False,True
gray_leaf_blight,GrayLeafSpot1199.jpg,0.2865,0.1301,0.0153,True,True,False,True
gray_leaf_blight,GrayLeafSpot120.jpg,0.0206,0.0015,0.0269,False,False,True,True
gray_leaf_blight,GrayLeafSpot1200.jpg,0.2808,0.1281,0.0156,True,True,False,True
gray_leaf_blight,GrayLeafSpot1201.jpg,0.2879,0.1358,0.0117,True,True,False,True
gray_leaf_blight,GrayLeafSpot1202.jpg,0.2819,0.1279,0.0168,True,True,False,True
gray_leaf_blight,GrayLeafSpot1203.jpg,0.2529,0.1195,0.0123,True,True,False,True
gray_leaf_blight,GrayLeafSpot1204.jpg,0.2545,0.1175,0.0099,True,True,False,True
gray_leaf_blight,GrayLeafSpot1205.jpg,0.2378,0.1033,0.0055,False,True,False,True
gray_leaf_blight,GrayLeafSpot1206.jpg,0.2061,0.0787,0.0057,False,True,False,True
gray_leaf_blight,GrayLeafSpot1207.jpg,0.2094,0.0748,0.0033,False,True,False,True
gray_leaf_blight,GrayLeafSpot1208.jpg,0.2094,0.0703,0.0036,False,True,False,True
gray_leaf_blight,GrayLeafSpot1209.jpg,0.2151,0.0909,0.0071,False,True,False,True
gray_leaf_blight,GrayLeafSpot121.jpg,0.0685,0.0076,0.0447,False,False,True,True
gray_leaf_blight,GrayLeafSpot1210.jpg,0.2234,0.0950,0.0096,False,True,False,True
gray_leaf_blight,GrayLeafSpot1212.jpg,0.2309,0.0951,0.0070,False,True,False,True
gray_leaf_blight,GrayLeafSpot1213.jpg,0.2121,0.0923,0.0096,False,True,False,True
gray_leaf_blight,GrayLeafSpot1214.jpg,0.2181,0.1016,0.0120,False,True,False,True
gray_leaf_blight,GrayLeafSpot1215.jpg,0.2403,0.1366,0.0114,False,True,False,True
gray_leaf_blight,GrayLeafSpot1216.jpg,0.2339,0.1309,0.0168,False,True,False,True
gray_leaf_blight,GrayLeafSpot1217.jpg,0.2457,0.1461,0.0216,False,True,False,True
gray_leaf_blight,GrayLeafSpot1218.jpg,0.2500,0.1414,0.0229,False,True,False,True
gray_leaf_blight,GrayLeafSpot1219.jpg,0.2483,0.1214,0.0256,False,True,False,True
gray_leaf_blight,GrayLeafSpot122.jpg,0.0578,0.0093,0.0484,False,False,True,True
gray_leaf_blight,GrayLeafSpot1220.jpg,0.2630,0.1397,0.0344,True,True,True,True
gray_leaf_blight,GrayLeafSpot1221.jpg,0.2598,0.1357,0.0480,True,True,True,True
gray_leaf_blight,GrayLeafSpot1222.jpg,0.2578,0.1381,0.0510,True,True,True,True
gray_leaf_blight,GrayLeafSpot1223.jpg,0.2456,0.1358,0.0610,False,True,True,True
gray_leaf_blight,GrayLeafSpot1224.jpg,0.2430,0.1272,0.0736,False,True,True,True
gray_leaf_blight,GrayLeafSpot1225.jpg,0.2746,0.1309,0.0773,True,True,True,True
gray_leaf_blight,GrayLeafSpot1226.jpg,0.2616,0.1358,0.0740,True,True,True,True
gray_leaf_blight,GrayLeafSpot1227.jpg,0.2930,0.1625,0.0805,True,True,True,True
gray_leaf_blight,GrayLeafSpot1228.jpg,0.2823,0.1531,0.0577,True,True,True,True
gray_leaf_blight,GrayLeafSpot1229.jpg,0.2985,0.1461,0.0255,True,True,False,True
gray_leaf_blight,GrayLeafSpot123.jpg,0.0590,0.0085,0.0435,False,False,True,True
gray_leaf_blight,GrayLeafSpot1230.jpg,0.3012,0.1421,0.0183,True,True,False,True
gray_leaf_blight,GrayLeafSpot1231.jpg,0.2965,0.1323,0.0150,True,True,False,True
gray_leaf_blight,GrayLeafSpot1232.jpg,0.3184,0.1326,0.0150,True,True,False,True
gray_leaf_blight,GrayLeafSpot1234.jpg,0.3193,0.1383,0.0115,True,True,False,True
gray_leaf_blight,GrayLeafSpot1235.jpg,0.3377,0.1444,0.0131,True,True,False,True
gray_leaf_blight,GrayLeafSpot1236.jpg,0.3519,0.1641,0.0179,True,True,False,True
gray_leaf_blight,GrayLeafSpot1239.jpg,0.3321,0.1598,0.0289,True,True,True,True
gray_leaf_blight,GrayLeafSpot124.jpg,0.0575,0.0078,0.0420,False,False,True,True
gray_leaf_blight,GrayLeafSpot1240.jpg,0.1545,0.0223,0.0059,False,True,False,True
gray_leaf_blight,GrayLeafSpot1244.jpg,0.1546,0.0191,0.0096,False,False,False,False
gray_leaf_blight,GrayLeafSpot1245.jpg,0.1482,0.0188,0.0085,False,False,False,False
gray_leaf_blight,GrayLeafSpot1246.jpg,0.1542,0.0207,0.0091,False,True,False,True
gray_leaf_blight,GrayLeafSpot1248.jpg,0.1677,0.0216,0.0041,False,True,False,True
gray_leaf_blight,GrayLeafSpot1249.jpg,0.1611,0.0212,0.0024,False,True,False,True
gray_leaf_blight,GrayLeafSpot125.jpg,0.0675,0.0077,0.0377,False,False,True,True
gray_leaf_blight,GrayLeafSpot1250.jpg,0.1628,0.0193,0.0013,False,False,False,False
gray_leaf_blight,GrayLeafSpot1251.jpg,0.1541,0.0183,0.0010,False,False,False,False
gray_leaf_blight,GrayLeafSpot1256.jpg,0.1576,0.0181,0.0023,False,False,False,False
gray_leaf_blight,GrayLeafSpot1257.jpg,0.1517,0.0201,0.0023,False,True,False,True
gray_leaf_blight,GrayLeafSpot1258.jpg,0.1564,0.0185,0.0026,False,False,False,False
gray_leaf_blight,GrayLeafSpot1259.jpg,0.1606,0.0186,0.0034,False,False,False,False
gray_leaf_blight,GrayLeafSpot1260.jpg,0.1625,0.1204,0.2850,False,True,True,True
gray_leaf_blight,GrayLeafSpot1261.jpg,0.1630,0.1224,0.2864,False,True,True,True
gray_leaf_blight,GrayLeafSpot1266.jpg,0.1609,0.1314,0.2924,False,True,True,True
gray_leaf_blight,GrayLeafSpot1267.jpg,0.1610,0.1298,0.2898,False,True,True,True
gray_leaf_blight,GrayLeafSpot1268.jpg,0.1666,0.1324,0.2770,False,True,True,True
gray_leaf_blight,GrayLeafSpot1269.jpg,0.1669,0.1302,0.2745,False,True,True,True
gray_leaf_blight,GrayLeafSpot127.jpg,0.0620,0.0091,0.0557,False,False,True,True
gray_leaf_blight,GrayLeafSpot1270.jpg,0.1687,0.1283,0.2795,False,True,True,True
gray_leaf_blight,GrayLeafSpot1271.jpg,0.1620,0.1348,0.3169,False,True,True,True
gray_leaf_blight,GrayLeafSpot1272.jpg,0.1474,0.1300,0.3686,False,True,True,True
gray_leaf_blight,GrayLeafSpot1273.jpg,0.1430,0.1329,0.4158,False,True,True,True
gray_leaf_blight,GrayLeafSpot1274.jpg,0.1403,0.1252,0.4016,False,True,True,True
gray_leaf_blight,GrayLeafSpot1275.jpg,0.1509,0.1312,0.3503,False,True,True,True
gray_leaf_blight,GrayLeafSpot1276.jpg,0.1424,0.1251,0.3323,False,True,True,True
gray_leaf_blight,GrayLeafSpot1277.jpg,0.1469,0.1264,0.3262,False,True,True,True
gray_leaf_blight,GrayLeafSpot1278.jpg,0.1496,0.1335,0.3494,False,True,True,True
gray_leaf_blight,GrayLeafSpot1279.jpg,0.1506,0.1370,0.3699,False,True,True,True
gray_leaf_blight,GrayLeafSpot128.jpg,0.0738,0.0101,0.0652,False,False,True,True
gray_leaf_blight,GrayLeafSpot1280.jpg,0.1942,0.1644,0.2937,False,True,True,True
gray_leaf_blight,GrayLeafSpot1281.jpg,0.1942,0.1552,0.2538,False,True,True,True
gray_leaf_blight,GrayLeafSpot1282.jpg,0.1572,0.1386,0.2600,False,True,True,True
gray_leaf_blight,GrayLeafSpot1283.jpg,0.1412,0.1374,0.2880,False,True,True,True
gray_leaf_blight,GrayLeafSpot1284.jpg,0.1520,0.1487,0.3067,False,True,True,True
gray_leaf_blight,GrayLeafSpot1285.jpg,0.1535,0.1510,0.2704,False,True,True,True
gray_leaf_blight,GrayLeafSpot1286.jpg,0.1574,0.1632,0.2688,False,True,True,True
gray_leaf_blight,GrayLeafSpot1287.jpg,0.1820,0.1691,0.2223,False,True,True,True
gray_leaf_blight,GrayLeafSpot1288.jpg,0.1759,0.1723,0.2167,False,True,True,True
gray_leaf_blight,GrayLeafSpot1289.jpg,0.1828,0.1719,0.1796,False,True,True,True
gray_leaf_blight,GrayLeafSpot129.jpg,0.0826,0.0154,0.0768,False,False,True,True
gray_leaf_blight,GrayLeafSpot1290.jpg,0.1642,0.1869,0.0919,False,True,True,True
gray_leaf_blight,GrayLeafSpot1291.jpg,0.1661,0.1814,0.0894,False,True,True,True
gray_leaf_blight,GrayLeafSpot1292.jpg,0.1678,0.1805,0.0873,False,True,True,True
gray_leaf_blight,GrayLeafSpot1293.jpg,0.1615,0.1833,0.1062,False,True,True,True
gray_leaf_blight,GrayLeafSpot1294.jpg,0.1608,0.1757,0.1270,False,True,True,True
gray_leaf_blight,GrayLeafSpot1295.jpg,0.1543,0.1782,0.1397,False,True,True,True
gray_leaf_blight,GrayLeafSpot1296.jpg,0.1612,0.1810,0.1474,False,True,True,True
gray_leaf_blight,GrayLeafSpot1297.jpg,0.1664,0.1762,0.1489,False,True,True,True
gray_leaf_blight,GrayLeafSpot1298.jpg,0.1737,0.1713,0.1614,False,True,True,True
gray_leaf_blight,GrayLeafSpot1299.jpg,0.1804,0.1759,0.1626,False,True,True,True
gray_leaf_blight,GrayLeafSpot130.jpg,0.0857,0.0176,0.0728,False,False,True,True
gray_leaf_blight,GrayLeafSpot1300.jpg,0.1765,0.1586,0.1630,False,True,True,True
gray_leaf_blight,GrayLeafSpot1301.jpg,0.1655,0.1530,0.1957,False,True,True,True
gray_leaf_blight,GrayLeafSpot1302.jpg,0.1559,0.1482,0.2538,False,True,True,True
gray_leaf_blight,GrayLeafSpot1303.jpg,0.1584,0.1460,0.2940,False,True,True,True
gray_leaf_blight,GrayLeafSpot1304.jpg,0.1726,0.1485,0.2754,False,True,True,True
gray_leaf_blight,GrayLeafSpot1305.jpg,0.1698,0.1589,0.3349,False,True,True,True
gray_leaf_blight,GrayLeafSpot1306.jpg,0.1385,0.1468,0.4034,False,True,True,True
gray_leaf_blight,GrayLeafSpot1307.jpg,0.1191,0.1491,0.4460,False,True,True,True
gray_leaf_blight,GrayLeafSpot1308.jpg,0.1188,0.1368,0.4494,False,True,True,True
gray_leaf_blight,GrayLeafSpot1309.jpg,0.1298,0.1375,0.3942,False,True,True,True
gray_leaf_blight,GrayLeafSpot131.jpg,0.0930,0.0143,0.0396,False,False,True,True
gray_leaf_blight,GrayLeafSpot1310.jpg,0.1271,0.1300,0.3515,False,True,True,True
gray_leaf_blight,GrayLeafSpot1311.jpg,0.1302,0.1273,0.3876,False,True,True,True
gray_leaf_blight,GrayLeafSpot1312.jpg,0.1314,0.1227,0.3738,False,True,True,True
gray_leaf_blight,GrayLeafSpot1313.jpg,0.1026,0.0112,0.0079,False,False,False,False
gray_leaf_blight,GrayLeafSpot1314.jpg,0.1063,0.0097,0.0085,False,False,False,False
gray_leaf_blight,GrayLeafSpot1315.jpg,0.1073,0.0105,0.0093,False,False,False,False
gray_leaf_blight,GrayLeafSpot1319.jpg,0.1164,0.0096,0.0092,False,False,False,False
gray_leaf_blight,GrayLeafSpot132.jpg,0.0981,0.0146,0.0326,False,False,True,True
gray_leaf_blight,GrayLeafSpot1320.jpg,0.1195,0.0095,0.0091,False,False,False,False
gray_leaf_blight,GrayLeafSpot1321.jpg,0.1144,0.0087,0.0069,False,False,False,False
gray_leaf_blight,GrayLeafSpot1322.jpg,0.1097,0.0089,0.0068,False,False,False,False
gray_leaf_blight,GrayLeafSpot1323.jpg,0.1110,0.0094,0.0059,False,False,False,False
gray_leaf_blight,GrayLeafSpot1324.jpg,0.1105,0.0078,0.0051,False,False,False,False
gray_leaf_blight,GrayLeafSpot1325.jpg,0.0963,0.0057,0.0049,False,False,False,False
gray_leaf_blight,GrayLeafSpot1326.jpg,0.1039,0.0068,0.0060,False,False,False,False
gray_leaf_blight,GrayLeafSpot1327.jpg,0.1075,0.0071,0.0059,False,False,False,False
gray_leaf_blight,GrayLeafSpot1328.jpg,0.0962,0.0069,0.0064,False,False,False,False
gray_leaf_blight,GrayLeafSpot1329.jpg,0.0912,0.0066,0.0061,False,False,False,False
gray_leaf_blight,GrayLeafSpot1330.jpg,0.0942,0.0059,0.0058,False,False,False,False
gray_leaf_blight,GrayLeafSpot1331.jpg,0.1122,0.0070,0.0063,False,False,False,False
gray_leaf_blight,GrayLeafSpot1332.jpg,0.1049,0.0075,0.0044,False,False,False,False
gray_leaf_blight,GrayLeafSpot1333.jpg,0.1121,0.0061,0.0028,False,False,False,False
gray_leaf_blight,GrayLeafSpot1334.jpg,0.1120,0.0046,0.0031,False,False,False,False
gray_leaf_blight,GrayLeafSpot1335.jpg,0.1046,0.0044,0.0030,False,False,False,False
gray_leaf_blight,GrayLeafSpot1336.jpg,0.1046,0.0047,0.0061,False,False,False,False
gray_leaf_blight,GrayLeafSpot1337.jpg,0.0963,0.0048,0.0063,False,False,False,False
gray_leaf_blight,GrayLeafSpot1338.jpg,0.0951,0.0059,0.0061,False,False,False,False
gray_leaf_blight,GrayLeafSpot1339.jpg,0.1052,0.0056,0.0052,False,False,False,False
gray_leaf_blight,GrayLeafSpot134.jpg,0.0967,0.0188,0.0375,False,False,True,True
gray_leaf_blight,GrayLeafSpot1340.jpg,0.1186,0.0067,0.0067,False,False,False,False
gray_leaf_blight,GrayLeafSpot1341.jpg,0.1298,0.0071,0.0086,False,False,False,False
gray_leaf_blight,GrayLeafSpot1342.jpg,0.1327,0.0080,0.0074,False,False,False,False
gray_leaf_blight,GrayLeafSpot1343.jpg,0.0872,0.0619,0.0253,False,True,False,True
gray_leaf_blight,GrayLeafSpot1344.jpg,0.0812,0.0453,0.0227,False,True,False,True
gray_leaf_blight,GrayLeafSpot1346.jpg,0.0897,0.0613,0.0227,False,True,False,True
gray_leaf_blight,GrayLeafSpot1352.jpg,0.0986,0.0720,0.0188,False,True,False,True
gray_leaf_blight,GrayLeafSpot1353.jpg,0.0982,0.0599,0.0160,False,True,False,True
gray_leaf_blight,GrayLeafSpot1354.jpg,0.0950,0.0549,0.0145,False,True,False,True
gray_leaf_blight,GrayLeafSpot1355.jpg,0.0997,0.0672,0.0119,False,True,False,True
gray_leaf_blight,GrayLeafSpot1357.jpg,0.0939,0.0901,0.0077,False,True,False,True
gray_leaf_blight,GrayLeafSpot1359.jpg,0.0945,0.1324,0.0023,False,True,False,True
gray_leaf_blight,GrayLeafSpot1360.jpg,0.0885,0.1721,0.0020,False,True,False,True
gray_leaf_blight,GrayLeafSpot1361.jpg,0.0769,0.2036,0.0037,False,True,False,True
gray_leaf_blight,GrayLeafSpot1362.jpg,0.0763,0.2392,0.0029,False,True,False,True
gray_leaf_blight,GrayLeafSpot1363.jpg,0.0653,0.2244,0.0035,False,True,False,True
gray_leaf_blight,GrayLeafSpot1364.jpg,0.0742,0.2559,0.0032,False,True,False,True
gray_leaf_blight,GrayLeafSpot1365.jpg,0.0701,0.2551,0.0020,False,True,False,True
gray_leaf_blight,GrayLeafSpot1366.jpg,0.0617,0.1680,0.0001,False,True,False,True
gray_leaf_blight,GrayLeafSpot1367.jpg,0.0596,0.1898,0.0002,False,True,False,True
gray_leaf_blight,GrayLeafSpot1368.jpg,0.0661,0.1727,0.0012,False,True,False,True
gray_leaf_blight,GrayLeafSpot1369.jpg,0.0896,0.1717,0.0002,False,True,False,True
gray_leaf_blight,GrayLeafSpot137.jpg,0.0679,0.0153,0.0372,False,False,True,True
gray_leaf_blight,GrayLeafSpot1370.jpg,0.1807,0.1834,0.0025,False,True,False,True
gray_leaf_blight,GrayLeafSpot1371.jpg,0.1804,0.2202,0.0233,False,True,False,True
gray_leaf_blight,GrayLeafSpot1372.jpg,0.1773,0.1672,0.0440,False,True,True,True
gray_leaf_blight,GrayLeafSpot1373.jpg,0.0850,0.0727,0.0244,False,True,False,True
gray_leaf_blight,GrayLeafSpot1377.jpg,0.0856,0.0595,0.0180,False,True,False,True
gray_leaf_blight,GrayLeafSpot1378.jpg,0.0925,0.0917,0.0178,False,True,False,True
gray_leaf_blight,GrayLeafSpot1379.jpg,0.0955,0.0857,0.0185,False,True,False,True
gray_leaf_blight,GrayLeafSpot138.jpg,0.0739,0.0130,0.0393,False,False,True,True
gray_leaf_blight,GrayLeafSpot1380.jpg,0.0934,0.0682,0.0151,False,True,False,True
gray_leaf_blight,GrayLeafSpot1381.jpg,0.0998,0.0725,0.0115,False,True,False,True
gray_leaf_blight,GrayLeafSpot1382.jpg,0.1163,0.0886,0.0120,False,True,False,True
gray_leaf_blight,GrayLeafSpot1383.jpg,0.1416,0.1206,0.0131,False,True,False,True
gray_leaf_blight,GrayLeafSpot1384.jpg,0.1576,0.1132,0.0142,False,True,False,True
gray_leaf_blight,GrayLeafSpot1385.jpg,0.1807,0.1224,0.0107,False,True,False,True
gray_leaf_blight,GrayLeafSpot1386.jpg,0.2168,0.1330,0.0042,False,True,False,True
gray_leaf_blight,GrayLeafSpot1387.jpg,0.2073,0.1309,0.0042,False,True,False,True
gray_leaf_blight,GrayLeafSpot1388.jpg,0.2005,0.1188,0.0049,False,True,False,True
gray_leaf_blight,GrayLeafSpot1389.jpg,0.2075,0.0989,0.0039,False,True,False,True
gray_leaf_blight,GrayLeafSpot139.jpg,0.0519,0.0102,0.0317,False,False,True,True
gray_leaf_blight,GrayLeafSpot1391.jpg,0.1063,0.0144,0.0045,False,False,False,False
gray_leaf_blight,GrayLeafSpot1394.jpg,0.0991,0.0155,0.0060,False,False,False,False
gray_leaf_blight,GrayLeafSpot1396.jpg,0.0964,0.0154,0.0052,False,False,False,False
gray_leaf_blight,GrayLeafSpot1397.jpg,0.0991,0.0137,0.0062,False,False,False,False
gray_leaf_blight,GrayLeafSpot1398.jpg,0.1010,0.0143,0.0061,False,False,False,False
gray_leaf_blight,GrayLeafSpot1399.jpg,0.0989,0.0136,0.0071,False,False,False,False
gray_leaf_blight,GrayLeafSpot1400.jpg,0.1007,0.0156,0.0074,False,False,False,False
gray_leaf_blight,GrayLeafSpot1401.jpg,0.1134,0.0165,0.0053,False,False,False,False
gray_leaf_blight,GrayLeafSpot1402.jpg,0.1116,0.0169,0.0049,False,False,False,False
gray_leaf_blight,GrayLeafSpot1403.jpg,0.1111,0.0148,0.0054,False,False,False,False
gray_leaf_blight,GrayLeafSpot1404.jpg,0.1072,0.0177,0.0060,False,False,False,False
gray_leaf_blight,GrayLeafSpot1405.jpg,0.1067,0.1112,0.0720,False,True,True,True
gray_leaf_blight,GrayLeafSpot1406.jpg,0.0958,0.1162,0.0723,False,True,True,True
gray_leaf_blight,GrayLeafSpot1407.jpg,0.1019,0.1174,0.0689,False,True,True,True
gray_leaf_blight,GrayLeafSpot1408.jpg,0.1023,0.1226,0.0688,False,True,True,True
gray_leaf_blight,GrayLeafSpot1409.jpg,0.1135,0.1000,0.0417,False,True,True,True
gray_leaf_blight,GrayLeafSpot1410.jpg,0.1104,0.0923,0.0373,False,True,True,True
gray_leaf_blight,GrayLeafSpot1411.jpg,0.0951,0.0970,0.0411,False,True,True,True
gray_leaf_blight,GrayLeafSpot1412.jpg,0.1313,0.1479,0.0346,False,True,True,True
gray_leaf_blight,GrayLeafSpot1413.jpg,0.1380,0.1617,0.0220,False,True,False,True
gray_leaf_blight,GrayLeafSpot1414.jpg,0.1183,0.1291,0.0561,False,True,True,True
gray_leaf_blight,GrayLeafSpot1415.jpg,0.1129,0.1224,0.0596,False,True,True,True
gray_leaf_blight,GrayLeafSpot1416.jpg,0.1058,0.1086,0.0633,False,True,True,True
gray_leaf_blight,GrayLeafSpot1417.jpg,0.1190,0.1105,0.0562,False,True,True,True
gray_leaf_blight,GrayLeafSpot1418.jpg,0.1143,0.0950,0.0605,False,True,True,True
gray_leaf_blight,GrayLeafSpot1419.jpg,0.1267,0.1103,0.0485,False,True,True,True
gray_leaf_blight,GrayLeafSpot142.jpg,0.0524,0.0218,0.0676,False,True,True,True
gray_leaf_blight,GrayLeafSpot1420.jpg,0.1419,0.1008,0.0438,False,True,True,True
gray_leaf_blight,GrayLeafSpot1421.jpg,0.1405,0.1097,0.0454,False,True,True,True
gray_leaf_blight,GrayLeafSpot1422.jpg,0.1209,0.1002,0.0562,False,True,True,True
gray_leaf_blight,GrayLeafSpot1423.jpg,0.1212,0.1199,0.0496,False,True,True,True
gray_leaf_blight,GrayLeafSpot1424.jpg,0.1297,0.1226,0.0602,False,True,True,True
gray_leaf_blight,GrayLeafSpot1425.jpg,0.1478,0.1066,0.0442,False,True,True,True
gray_leaf_blight,GrayLeafSpot1426.jpg,0.1451,0.1034,0.0542,False,True,True,True
gray_leaf_blight,GrayLeafSpot1427.jpg,0.1498,0.1018,0.0506,False,True,True,True
gray_leaf_blight,GrayLeafSpot1428.jpg,0.1700,0.1003,0.0465,False,True,True,True
gray_leaf_blight,GrayLeafSpot1429.jpg,0.1761,0.0887,0.0509,False,True,True,True
gray_leaf_blight,GrayLeafSpot1430.jpg,0.1170,0.1595,0.0790,False,True,True,True
gray_leaf_blight,GrayLeafSpot1434.jpg,0.1111,0.1676,0.0750,False,True,True,True
gray_leaf_blight,GrayLeafSpot1436.jpg,0.1157,0.1836,0.0814,False,True,True,True
gray_leaf_blight,GrayLeafSpot1441.jpg,0.1083,0.2004,0.0738,False,True,True,True
gray_leaf_blight,GrayLeafSpot1442.jpg,0.1162,0.2073,0.0790,False,True,True,True
gray_leaf_blight,GrayLeafSpot1443.jpg,0.1307,0.2502,0.0877,False,True,True,True
gray_leaf_blight,GrayLeafSpot1444.jpg,0.1285,0.2345,0.0847,False,True,True,True
gray_leaf_blight,GrayLeafSpot1445.jpg,0.1410,0.2280,0.0815,False,True,True,True
gray_leaf_blight,GrayLeafSpot1446.jpg,0.1478,0.2248,0.0788,False,True,True,True
gray_leaf_blight,GrayLeafSpot1447.jpg,0.1519,0.2008,0.0713,False,True,True,True
gray_leaf_blight,GrayLeafSpot1448.jpg,0.1506,0.1942,0.0676,False,True,True,True
gray_leaf_blight,GrayLeafSpot1452.jpg,0.1660,0.1365,0.0582,False,True,True,True
gray_leaf_blight,GrayLeafSpot1453.jpg,0.1656,0.1280,0.0565,False,True,True,True
gray_leaf_blight,GrayLeafSpot1454.jpg,0.1639,0.1126,0.0559,False,True,True,True
gray_leaf_blight,GrayLeafSpot1456.jpg,0.1563,0.1095,0.0572,False,True,True,True
gray_leaf_blight,GrayLeafSpot1457.jpg,0.1617,0.1339,0.0637,False,True,True,True
gray_leaf_blight,GrayLeafSpot1458.jpg,0.1647,0.1061,0.0600,False,True,True,True
gray_leaf_blight,GrayLeafSpot1459.jpg,0.1601,0.1187,0.0714,False,True,True,True
gray_leaf_blight,GrayLeafSpot146.jpg,0.0564,0.0045,0.0156,False,False,False,False
gray_leaf_blight,GrayLeafSpot1460.jpg,0.1094,0.0429,0.0054,False,True,False,True
gray_leaf_blight,GrayLeafSpot1461.jpg,0.1078,0.0447,0.0062,False,True,False,True
gray_leaf_blight,GrayLeafSpot1465.jpg,0.1088,0.0413,0.0055,False,True,False,True
